,game_id,white_id,white_elo,black_id,black_elo,opening,moves,winner
561,9X5jvOIV,matei_popescu1510,1609,warfusion,1534,A40,d2d4 e7e5 d4e5 b8c6 f2f4 d7d6 e5d6 f8d6 g1f3 g8f6 c2c4 d6b4 c1d2 e8g8 b1c3 c8f5 a2a3 b4c3 d2c3 c6d4 d1d4 d8e7 d4e5 e7d7 a1d1 d7e6 e5e6 f5e6 e2e3 f6e4 f1e2 a7a6 e1g1 b7b5 c4b5 a6b5 c3d4 c7c5 d4c3 e4c3 b2c3 a8a3 e2b5 a3c3 f1e1 c3b3 d1b1 b3c3 b5f1 e6c4 f1c4 c3c4 b1c1 c4b4 c1c5 b4b2 c5c1 h7h6 g1f1 f8a8 e1e2 b2b3 f1f2 a8a3 f3d4 b3d3 c1e1 a3c3 d4f3 c3a3 f3e5 d3c3 e5f3 f7f6 g2g3 g7g5 f4g5 h6g5 h2h4 g5g4 f3d4 g8g7 e2c2 c3d3 f2e2 d3e3 e2d2 a3d3 d2c1 d3d4 c2c7 g7g6 e1e3 d4a4 c7c5 a4a1 c1d2 a1a2 d2d3 a2a3 c5c3 a3a8 e3e4 a8d8 e4d4 f6f5 c3c6,white
562,9xzGsOrt,matei_popescu1510,1510,jack-100,1519,A00,c2c3 d7d5 d2d4 e7e5 d4e5 b8c6 f2f4 c8f5 g1f3 f5e4 e2e3 f8e7 f1d3 g7g5 e1g1 g5g4 d3e4 d5e4 f3d4 h7h5 c1d2 c6a5 d2e1 a5c4 d1e2 d8d5 b2b3 c4b6 c3c4 d5d7 b1c3 e8c8 a1d1 d7e8 d4f5 d8d1 f5e7 g8e7 e2d1 e8g8 e1h4 e7g6 h4e1 g6e7 c3e4 h5h4 e4f6 g8g6 e1c3 g4g3 h2h3 h8d8 d1g4 c8b8 g4g6 f7g6 f6g4 e7c6 f1e1 d8e8 g1f1 c6e7 f1e2 e7f5 e1d1 b8c8 e2f3 e8d8 d1d8 c8d8 e3e4 f5e7 g4f6 b6d7 f6d7 d8d7 f3g4 d7e6 g4h4 c7c5 h4g5 a7a6 a2a3 b7b5 c4b5 a6b5 b3b4 c5c4 g5g4 e7c6 g4g3 c6e7 g3g4 e7c6 h3h4 c6e7 g4g5,white
563,9xzgv2ct,matei_popescu1510,1802,rfgtkkj,1926,D00,d2d4 d7d5 e2e3 c7c6 f1d3 g8f6 f2f3 g7g6 b1d2 f8g7 c2c3 b8d7 f3f4 e7e6 g1f3 b7b5 b2b4 d7b6 e1g1 f6d7 e3e4 e8g8 e4e5 b6c4 d1e2 a7a5 d2c4 b5c4 d3c2 a5b4 c3b4 d8b6 c1d2 c8a6 d2c3 f8b8 a2a3 a6c8 g2g4 a8a7 a3a4 g7f8 f1b1 b6d8 e2d2 f8h6 g4g5 h6f8 h2h4 a7b7 f3h2 f8e7 h2g4 d8f8 g4f6 d7f6,black
564,9xzVmV8W,rafcinek,1631,matei_popescu1510,1618,B12,e2e4 c7c6 d2d4 d7d5 e4e5 c6c5 g1f3 b8c6 f1b5 c8g4 d4c5 e7e6 d1d3 g4f3 d3f3 d8c8 c1f4 f8c5 e1g1 g8e7 b1c3 e7f5 b5d3 c6e7 c3b5 a7a6 d3f5 e7f5 b5d6 f5d6 e5d6 c8d7 f4e5 e8g8 f3g4 g7g6 g4g5 f7f6 e5f6 c5d6 f6d4 f8f5 g5g4 a8f8 d4e3 e6e5 g4h4 e5e4 a1d1 f5h5 h4h3 h5h3 g2h3,black
565,9ypbX20n,wmknight,2011,matei_popescu1510,1949,B13,e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c1f4 b8c6 c2c3 g8f6 f1d3 c8g4 d1b3 d8d7 b1d2 a7a6 b3a4 e7e6 g1f3 f8e7 d3b5 e8g8 f3e5 a6b5 a4a8 f8a8 e5d7 f6d7 e1g1 c6a5 f1e1 a5c4 b2b3 c4d2 f4d2 g4f5 h2h3 d7f6 g2g4 f5g6 f2f4 h7h5 f4f5 g6h7 f5e6 f7e6 e1e6 g8f7 e6b6 h5g4 h3g4 f6e4 d2f4 g7g5 f4e5 e4c3 b6b7 a8d8 a1f1 f7e8 f1e1 h7e4 e1e3 c3a2 e3h3 e7f8 h3h8 d8c8 e5g7 c8c1 g1f2 c1c2,black
566,9YUTJdmq,procrastinator766,1706,matei_popescu1510,1680,B13,e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 g1f3 b8c6 h2h3 c8f5 f1d3 f5g6 e1g1 g8f6 a2a3 e7e6 c1e3 f8d6 d3g6 h7g6 b1c3 a7a6 d1d3 d8c7 f1e1 a8c8 c3e2 f6e4 c2c4 f7f5 c4c5 d6e7 e2f4 e8f7 a3a4 g6g5 f4e2 g5g4 f3e5 c6e5 d4e5 c7e5 b2b4 g4h3 e3f4 e5f6 g2g3 f6g6 g1h2 e7g5 d3e3 g5f4 e2f4 g6g5 e1e2 c8d8 a1d1 h8h7 d1d4 d8h8 e3d3 g5f6 e2e1 g7g5 f4e2 e4f2 d3f3 f2e4 e2c3 e4c3 f3c3 f5f4,black
567,9ZSyup2Y,matei_popescu1510,1896,shrins,1869,A40,d2d4 e7e6 e2e3 d7d5 f1d3 g8f6 b1d2 c7c5 c2c3 b8c6 f2f4 f8d6 g1f3 e8g8 f3e5 c5d4 e3d4 c6e7 e1g1 e7g6 d1e2 f8e8 a2a4 c8d7 a4a5 a7a6 b2b4 a8c8 c1b2 d7c6 e5c6 c8c6 e2f3 g6f4,black
568,9ZWK7dVA,matei_popescu1510,1945,shendof,1897,D00,d2d4 d7d5 e2e3 c7c6 f1d3 g7g6 b1d2 f8g7 f2f4 b8d7 g1f3 f7f6 e3e4 e7e6 e4e5 f6e5 f4e5 g8e7 e1g1 e8g8 f3g5 d7b6 f1f8 d8f8 d1g4 e7f5 c2c3 h7h6 g5f3 c8d7 g4g6 f8f7 g6f7 g8f7 d2f1 b6a4 d3c2 a4b6 g2g4 f5e7 f1g3 a8f8 g1g2 e7g6 g3h5 g7h8 c1h6 f8g8 h2h3 d7e8 f3g5 f7e7 a1f1 b6c4 b2b3 c4e3,black
569,9ZXkk3Gi,matei_popescu1510,1793,veraivar,1698,D00,d2d4 d7d5 e2e3 e7e6 f1d3 c8d7 d1e2 b8c6 c2c3 f7f5 f2f4 g8f6 g1f3 f8d6 e1g1 f6e4 f3e5 e8g8 c3c4 d6e7 c4c5 e7f6 a2a3 b7b6 b2b4 b6c5 b4c5 a8b8 b1c3 e4c3,black
570,A0hEjNoF,jowi59,1924,matei_popescu1510,1908,B13,e2e4 c7c6 g1f3 d7d5 e4d5 c6d5 d2d4 b8c6 f1d3 c8g4 c2c3 g8f6 h2h3 g4f3 d1f3 e7e6 c1f4 f8e7 e1g1 e8g8 b1d2 a7a6 a1c1 b7b5 b2b4 c6b8 a2a3 b8d7 d2b3 d7b6 b3c5 b6c4 d3c4 b5c4 f1e1 a6a5 c5b7 d8b6 b7a5 a8a5 b4a5 b6a5 c1a1 f6e4 e1e3 e4d2 f3g3 f8a8 f4h6 e7f8 e3e5 d2e4 g3f3 g7h6 e5e4 d5e4 f3e4 a5c3 a1e1 c3a3 e1e3 a3a1 g1h2 f8g7 e3g3 a1a7 e4e5 f7f5 e5e6 a7f7 e6c6 a8d8 f2f4 g8h8 d4d5 c4c3 d5d6 f7d7 c6d5 d7d6 d5f5 d8f8 f5g4 d6c7 g4d1 c3c2 d1c2 c7c2,black
571,a0MSnFOC,matei_popescu1510,1611,jain_ankitk,1573,D02,d2d4 d7d5 g1f3 e7e6 g2g3 g8f6 f1g2 c7c5 e1g1 c5d4 f3d4 b8c6 c1g5 f8e7 c2c4 c6d4 d1d4 e8g8 c4d5 f6d5 g5e7 d5e7 f1d1 d8d4 d1d4 a8b8 b1c3 e7c6 d4d2 c6e5 a1d1 b7b6 b2b3 c8b7 g2b7 b8b7 d2d8 g7g6 c3e4 f8d8 d1d8 g8g7 e4d6 b7c7 d6e8 g7h6 e8c7,white
572,A1bapU3G,matei_popescu1510,1920,adams712,1897,D00,d2d4 d7d5 e2e3 b8c6 c2c4 d5c4 f1c4 e7e6 g1f3 g8f6 b1c3 f8e7 e1g1 e8g8 a2a3 a7a6 b2b4 b7b5 c4d3 c8b7 c3b1 a8c8 b1d2 c6b8 d2b3 f6d5 b3c5 e7c5 d4c5 d5c3 d1c2 b7f3 g2f3 c3d5 d3h7 g8h8 h7e4 d8g5 g1h1 d5f6 f3f4 g5h5 c1b2 f6g4 f2f3 g4e3 c2c3 f7f6 c3e3 h8g8 f1g1 g8h8 g1g2 c8d8 a1g1 f8g8 e3f2 b8d7 g2g4,white
573,a1iErQcU,kamotexph,1949,matei_popescu1510,1941,B12,e2e4 c7c6 d2d4 d7d5 b1d2 a7a6 f1d3 g7g6 g1f3 c8g4 h2h3 g4f3 d2f3 f8g7 e4e5 e7e6 e1g1 g8e7 c1g5 e8g8 g5f6 d8b6 f6g7 g8g7 d1d2 c6c5 d2g5 b8d7 g5e7,white
574,A1uJlogF,scant,1705,matei_popescu1510,1619,B35,e2e4 c7c5 g1f3 g7g6 d2d4 c5d4 f3d4 f8g7 c1e3 b8c6 f1c4 g8f6 b1c3 e8g8 d1d2 f6g4 d4c6 b7c6 e3d4 e7e5 d4c5 f8e8 f2f3 g4f6 e1g1 a7a5 f1d1 c8a6 d2d3 a6c4 d3c4 e8e6 d1d2 f6e8 a1d1 d7d6 c5e3 d8c7 c3d5 c7c8 d5b6,white
575,a1zpFZwg,matei_popescu1510,1842,tonninhojb,1811,A40,d2d4 e7e6 e2e3 g8f6 f1d3 f8e7 f2f4 b7b6 g1f3 c8a6 c2c4 d7d5 b2b3 f6e4 d1c2 f7f5 e1g1 e8g8 c1a3 e7a3 b1a3 c7c6 f3e5 d8h4 f1f3 a6c8 f3h3 h4f6 c2e2 a7a5 a3c2 b6b5 c4c5 b5b4 c2e1 c8a6 d3a6 a8a6 e1d3 a6a7 a1f1 a7c7 f1f3 b8d7 e5d7 c7d7 d3e5 d7c7 f3f1 f8a8 e2h5 g7g6 h5h6 f6g7 h6g7 g8g7 e5d3 h7h5 h3f3 g7f6 f1a1 a8g8 h2h4 g8b8 d3f2 c7a7 f2d3 a5a4 b3a4 a7a4 f3f1 b4b3 f1b1 e4d2 b1b3 d2b3,black
576,A2bdvCNf,matei_popescu1510,1566,batmanli,1544,D77,d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d5 e1g1 d5c4 d1a4 c8e6 f1d1 d8d7 a4d7 b8d7 f3e5 d7e5 d4e5 f6d7 g2b7 a8b8 b7f3 d7e5 f3g2 e5g4 h2h3 g4h6 b1c3 h6f5 c1f4 b8b2 c3a4 b2e2 f4c7 g7a1,black
577,a2pJtszT,kvothekingkiller1855,2025,matei_popescu1510,1906,B12,e2e4 c7c6 d2d4 d7d5 e4e5 a7a6 c2c4 d5c4 f1c4 c8f5 g1f3 e7e6 e1g1 h7h6 b1c3 g8e7 f1e1 e7d5 c4b3 f8e7 c3e4 e8g8 c1d2 b8d7 a1c1 a8c8 d1e2 b7b5 e4g3 f5h7 e1d1 d7b6 g3h5 h7g6 h5f4 g6f5 f4d3 f5d3 e2d3 c6c5 d4c5 c8c5 c1c5 e7c5 b3c2 f7f5 e5f6 d5f6 d3e2 d8c8 c2b3 f6d5 d1c1 c8d7 c1c5,white
578,a2T7NZwA,matei_popescu1510,1837,xarisaz,1797,B06,d2d4 g7g6 e2e4 f8g7 b1c3 c7c6 c1e3 d7d6 d1d2 a7a5 a2a4 b7b5 a4b5 c6b5 f1b5 c8d7 b5d7 d8d7 g1e2 g8f6 f2f3 e8g8 e1g1 f8c8 e3h6 g7h8 e2f4 b8c6 c3d5 f6d5 f4d5 c6d4 c2c3 d4b3 d2c2 b3a1 d5b6,black
579,A3rrjXwD,steelwolf,1856,matei_popescu1510,1785,A40,d2d4 g7g6 e2e3 f8g7 g1f3 g8f6 c2c3 d7d6 f1d3 e8g8 b1d2 b8c6 e1g1 e7e5 d1c2 c8g4 f1e1 f6d7 h2h3 g4f3 d2f3 f7f5 f3d2 c6e7 c2b3 g8h8 b3b7 f5f4 e3f4 e5f4 d2f3 e7f5 e1e4 g6g5 c1d2 d7f6 e4e2 f6h5 a1e1 a8b8 b7a7 b8b2 d3f5,white
580,a4BnoWQg,ebadotulongg,1658,matei_popescu1510,1674,B10,e2e4 c7c6 g1f3 d7d5 e4d5 c6d5 f1b5 b8c6 c2c3 c8g4 d2d4 g8f6 h2h3 g4f3 d1f3 e7e6 c1g5 f8e7 b1d2 e8g8 b5d3 h7h6 g5f6 e7f6 e1g1 a7a6 f3g4 b7b5 d2f3 d8c7 f3h2 c6a5 f2f4 a5c4 d3c4 c7c4 f4f5 a8e8 a1e1 c4c6 g4g3 e6f5 e1e8 f8e8 f1f5 c6e6 f5f1 f6g5 h3h4 g5e3 g1h1 e6e4 h2g4 e3d2 g4f6 g8h8 f6e4 e8e4 g3b8 h8h7 b8c7 e4h4 h1g1 d2e3 f1f2 e3f2 g1f2 h4f4 f2g3 f4f6 c7e5 f6g6 g3f3 f7f6 e5f4 h6h5 f4d6 g6g5 d6a6 g5f5 f3g3 f5g5 g3h2 g5f5 a6b5 f5f2 b5e8 f2b2 e8h5 h7g8 h5d5 g8h7 d5b3 b2b3 a2b3 h7g8 h2g3 g8f7 g3f4 f7e6 f4e4 e6d6 g2g4 g7g6 c3c4 d6c6 b3b4 c6d6 e4d3 d6c6 d4d5 c6d6 d3d4 d6c7 c4c5,white
581,a4ob5Cw0,commanddotcom,1651,matei_popescu1510,1672,B13,e2e4 c7c6 g1f3 d7d5 e4d5 c6d5 d2d4 b8c6 c2c3 c8g4 f1d3 g8f6 h2h3 g4f3 g2f3 e7e6 c1e3 f8e7 b1d2 a7a6 d1c2 b7b5 a2a4 b5a4 c2a4 d8b6 b2b4 e8g8 a4c2 c6d8 d2b3 d8b7 b3c5 b7c5 d4c5 b6c6 c2e2 a6a5 b4b5 c6c7 e1g1 e7c5 c3c4 d5c4 d3c4 f6h5 f1c1 h5f4 e3f4 c7f4 c4e6 c5f2 e2f2 f7e6 b5b6 f4f3 f2f3 f8f3 c1c7 f3b3 b6b7 a8b8 c7c8,white
582,A4vXUfd5,thomasst901,1535,matei_popescu1510,1616,B40,e2e4 c7c5 g1f3 e7e6 f1c4 d7d5 e4d5 e6d5 c4b5 b8c6 d1e2 d8e7 e2e7 g8e7 f3e5 c8d7 e5d7 e8d7 e1g1 a7a6 b5c6 e7c6 d2d3 a8e8 c1f4 f8d6 f4d6 d7d6 b1c3 e8e6 a1e1 h8e8 e1e6 e8e6 f2f3 f7f5 g1f2 c6d4 f1c1 b7b5 a2a3 b5b4 a3b4 c5b4 c3d1 e6e2 f2g3 e2c2 c1c2 d4c2 d1f2 a6a5 f2h3 a5a4,black
583,a52sabpl,glaukus2,1950,matei_popescu1510,1961,D31,d2d4 e7e6 c2c4 d7d5 b1c3 c7c6 e2e4 d5e4 c3e4 f8b4 e4c3 c6c5 a2a3 b4c3 b2c3 h7h6 d1g4 d8f6 g1f3 g8e7 f1d3 b8c6 c1e3 e6e5 g4g3 e5d4 c3d4 e8g8 e1g1 c5d4 e3f4 c8f5 f4e5 c6e5 f3e5 f5d3 e5d3 e7f5 g3f3 f6g6 d3f4 g6d6 g2g3 a8e8 f3b7 e8e7 b7b2 f8e8 a1d1 d6c5 f4d5 e7e2 b2b1 f5e7 d5f4 e2e4 b1d3 e7c6,black
584,a5iofUkA,omara33718,1953,matei_popescu1510,1934,B13,e2e4 c7c6 g1f3 d7d5 e4d5 c6d5 d2d4 b8c6 c1f4 g8f6 f1d3 c8g4 c2c3 e7e6 e1g1 f8d6 f4d6 d8d6 f1e1 e8g8 b1d2 a7a6 d1e2 b7b5 e2e3 g4f3 d2f3 c6a5 b2b3 a8c8 a2a4 b5a4 a1a4 a5b3 a4a6 d6d7 a6a3 c8c3 d3h7,white
585,A6aiV37Y,khaybull1n,1563,matei_popescu1510,1636,D30,d2d4 d7d5 c2c4 e7e6 e2e3 c7c6 b1c3 f8d6 g1f3 b8d7 c4c5 d6c7 b2b4 f7f5 c1b2 g8f6 f1d3 e8g8 d1c2 f6e4 f3e5 d7e5 d4e5 c7e5 f2f4 d8h4 e1f1 e5c3 b2c3 e4c3 c2c3 f8f6 g2g3 h4h3 f1f2 f6g6 a1g1 c8d7 d3f1 h3h5 f1e2 h5h6 g3g4 h6h4 f2f3 f5g4 g1g4 h4g4 f3f2 g4g2 f2e1 g2h1 e1d2 g6g2 c3e5 h1h2 f4f5 h2e5,black
586,a6gKYcrC,matei_popescu1510,1626,qvatoslocos,1626,E10,d2d4 g8f6 c2c4 e7e6 g1f3 f8e7 g2g3 e8g8 f1g2 b7b6 f3e5 c7c6 e1g1 c8b7 b1c3 d7d6 e5f3 d8c7 e2e4 e6e5 d4d5 c6c5 f3e1 a7a6 a2a4 b8d7 f2f4 f8e8 f4f5 d7f8 g3g4 h7h6 h2h4 f8h7 g1h1 b7c8 f1g1 c8d7 g2h3 a8b8 e1f3 b6b5 a4b5 a6b5 g4g5 h6g5 h4g5 b5b4 g5f6 h7f6 c3b5 d7b5 c4b5 f6e4 d1e2 e4f6 c1h6 e7f8 f3h4 f6d5 g1g7 f8g7 a1g1 f7f6 g1g7 c7g7 h6g7 g8g7 h4g6 e8h8 e2g2 d5f4 g6f4 g7f7 f4e6 h8h7 g2d5 f7e7 h1g2 b8g8 g2h2 g8h8 d5b7 e7e8 b7c8 e8f7 c8d7 f7g8 d7e8,white
587,A6qYEwq3,matei_popescu1510,1669,notyourusualrobot,1692,D00,d2d4 d7d5 e2e3 g8f6 f1d3 e7e6 b1d2 c7c5 c2c3 c5c4 d3c2 b8d7 f2f4 f8e7 g1f3 h7h6 f3e5 d7e5 f4e5 f6d7 e1g1 f7f6 c2g6 e8f8 e5f6 d7f6 e3e4 d5e4 d2e4 c8d7 c1f4 d7e8 g6e8 d8e8 e4f6 e7f6 f4e5 e8g6 d1e2 f8e7 e5f6 g7f6 e2c4 a8g8 c4e2 h8h7 a1e1 f6f5 f1f2 h7g7 e1d1 g6g4 d1d3 g4e2 f2e2 e7d6 d3e3 g7g6 h2h3 b7b5 e3e5 a7a6 g1h2 g8e8 b2b3 h6h5 c3c4 b5c4 b3c4 e8c8 d4d5 e6d5 c4d5 a6a5 e5f5 a5a4 f5h5 c8c4 h5h8 d6d5 h8d8 d5c5 d8c8 c5b4 c8c4 b4c4 e2e4 c4b5 g2g4 g6d6 e4e2 a4a3 h2g3 d6d3 g3h4 b5c4 e2e4 c4c3 e4e2 d3f3 g4g5 c3d3 h4g4 f3f1 e2g2 f1c1 h3h4 c1c4 g4f5 c4b4 h4h5 b4b2 g2g3 d3d4 g5g6 b2f2 f5g5 f2a2 g6g7 a2b2 g7g8q b2b5 g5h4 a3a2 g3g1 b5h5,white
588,A8MsRV8D,matei_popescu1510,1566,mikkelkehler,1531,B21,e2e4 c7c5 f2f4 b8c6 g1f3 e7e6 f1c4 a7a6 e1g1 b7b5 c4e2 c8b7 d2d3 g8f6 f4f5 d7d5 c1g5 f8d6 c2c3 h7h6 g5h4 e8g8 d3d4 c5d4 c3d4 d5e4 f3d2 c6d4 d2e4,black
589,A8s2dSDT,matei_popescu1510,1847,mo9090,1807,A04,g1f3 e7e5 f3e5 g8f6 d2d3 f8e7 e5f3 e8g8 e2e4 d7d6 f1e2 b8c6 c2c3 c6e5 e1g1 c8g4 f3e5 g4e2 d1e2 d6e5 g1h1 c7c5 f2f4 e7d6 f4e5 d6e5 c1e3 b7b6 b1d2 h7h6 d2c4 e5c7 e3f4 c7f4 f1f4 f8e8 a1f1 a8c8 e2f3 c8c7 e4e5 f6d5 f4f7 c7f7 f3f7 g8h8 e5e6 d5f6 c4e5 d8d5 f1f6 g7f6 e5g6,white
590,a8sSgq2D,amoz81,1672,matei_popescu1510,1632,B40,e2e4 c7c5 g1f3 e7e6 c2c3 d7d5 e4d5 e6d5 f1b5 c8d7 b5d7 d8d7 e1g1 f8e7 f1e1 g8f6 d2d4 c5c4 c1g5 e8g8 d1e2 f8e8 g5f6 g7f6 h2h3 b8c6 f3h2 e7d6 e2g4 g8h8 g4d7,white
591,aa6UwbAT,raubritter01,1972,matei_popescu1510,1872,D02,d2d4 d7d5 g1f3 c7c5 e2e3 b8c6 f1d3 c5c4 d3e2 c8g4 c2c3 e7e6 e1g1 f7f5 b2b3 b7b5 a2a4 a7a6 b3c4 b5c4 a4a5 g8f6 d1a4 d8c7 f1e1 g4f3 e2f3 f8e7 c1a3 e7a3 b1a3 e8g8 a3c4 f6e4 f3e4 f5e4 c4b6 a8d8 c3c4 f8f6 c4d5 e6d5 e1c1 f6h6 h2h3 d8d6 a1a2 c7d8 b6d5 d6g6 d5f4 g6f6 a2c2 g7g5 c2c6 g5f4 c6c8 d8c8 c1c8 g8g7 a4d7 f6f7 d7g4 h6g6 g4e2 h7h5 e2h5 f4f3 h5h8,white
592,aAdWsiu2,maia9,1630,matei_popescu1510,1896,B50,e2e4 c7c5 g1f3 d7d6 c2c3 g8f6 f1d3 b8c6 d3c2 e7e5 e1g1 c8g4 h2h3 g4f3 d1f3 g7g6 d2d3 f8g7 c1g5 e8g8 b1d2 h7h6 g5h4 g8h7 d2c4 b7b5 c4e3 g6g5 h4g3 c6e7 d3d4 c5d4 c3d4 f6d7 d4e5 d7e5 g3e5 g7e5 e3g4 e7g6 g4e5 d6e5 a1d1 d8b6 d1d7 g6f4 f1d1 a8d8 d7d8 f8d8 d1d8 b6d8 g2g3 f4h3 g1g2 d8d7 c2b3 g5g4 f3f7 d7f7 b3f7 h7g7 f7e6 h6h5 f2f3 h3g5 e6d7 g4f3 g2f2 b5b4 d7c6 g7f6 c6d5 f6e7 a2a3 b4a3 b2a3 e7d6 a3a4 d6c5 a4a5 c5d4 a5a6 g5e4 d5e4 d4e4 g3g4 h5g4 f2g3 e4e3 g3g4 f3f2 g4f5 f2f1q f5e5 f1f4 e5d5 f4d4 d5c6 e3e4 c6b7 d4b6 b7c8 e4d5 c8d7 b6c6 d7e7 c6g6 e7d7 g6f7 d7c8 d5c6 c8b8 f7c7 b8a8 c7c8 a8a7 c8d7 a7a8 c6b6 a8b8 d7c7 b8a8 c7a7,black
593,AAk3Qoww,matei_popescu1510,1912,abi_uchiha,1917,A45,d2d4 g8f6 c1g5 e7e6 e2e3 f8e7 f1d3 d7d5 b1d2 h7h6 g5h4 c7c5 c2c3 b8c6 f2f4 c8d7 g1f3 c5d4 e3d4 e8g8 e1g1 a8c8 f3e5 a7a6 a2a4 d7e8 d3c2 f6d7 h4e7 d8e7 d2f3 f7f6 e5d3 e7d6 d1d2 e8f7 a1e1 f8e8 e1e2 b7b5 a4b5 a6b5 b2b4 c8c7 d3c5 d7c5 b4c5 d6d7 f1a1 c7a7 e2e1 e8a8 a1a7 a8a7 e1b1 c6a5 c2d3 a5c4 d2e2 a7a3 e2e1 g8f8 e1c1 a3a5 b1b4 d7a7 d3c4 b5c4 c1b2 a5a1 g1f2 a1a2 b4b8 f7e8,black
594,aBKBVcws,matei_popescu1510,1858,lopanti,1934,A45,d2d4 g8f6 c1g5 f6e4 g5f4 g7g5 f4e5 f7f6 e2e3 h7h5 f2f3 f6e5 f3e4 f8g7 c2c3 b7b6 f1c4 c8b7 b1d2 d7d5 e4d5 b7d5 c4d5 d8d5 d1f3 d5f3 g1f3 e5d4 e3d4 g5g4 f3h4 e8g8 e1e2 b8d7 h1f1 e7e5 d4d5 b6b5 d2e4 d7b6 f1f8 a8f8 a1d1 f8d8 h4f5 d8d5 d1d5 b6d5,black
595,Ac6P3CsO,matei_popescu1510,1684,sebamrn,1651,A40,d2d4 e7e5 d4e5 b8c6 f2f4 f8c5 g1f3 g8e7 e2e3 e8g8 f1e2 d7d6 e5d6 c5d6 e1g1 f8e8 e3e4 d6c5 g1h1 c8g4 d1d8 a8d8 a2a3 g4f3 e2f3 c6d4 f3d1 a7a6 c2c3 d4e6 d1f3 d8d3 f3e2 d3d8 b1d2 c5e3 d2f3 e3a7 c3c4 e7c6 b2b4 c6d4 f3d4 a7d4 a1b1 d4a7 c1b2 c7c6 f4f5 e6d4 e2g4 e8e4 g4f3 e4e8 b1d1 d4f3 d1d8 e8d8 g2f3 d8d3 h1g2 h7h6 c4c5 a7b8 f1e1 g8f8 b2e5 b8e5 e1e5 d3a3 e5e4 a3a2 g2g3 a2b2 h2h4 b2d2 g3h3 d2d5 h3g4 h6h5 g4g5 f7f6 g5g6 d5d3 g6h5 d3f3 h5g4 f3d3 h4h5 f8f7 g4h4 d3d5 h4g4 d5e5 e4d4 e5d5 d4e4 a6a5 b4a5 d5c5 e4a4 c5b5 a5a6 b7a6 a4a6 c6c5 a6a7 f7g8 a7c7 b5b4 g4g3 b4c4 c7c8 g8h7 g3f3 h7h6,black
596,ACfG7ZJd,narag,1540,matei_popescu1510,1537,B27,e2e4 c7c5 g1f3 g7g6 d2d4 c5d4 d1d4 g8f6 e4e5 b8c6 d4c3 f6d5 c3d2 e7e6 c2c4 f8b4 b1c3 d5c3 b2c3 b4a5 c1a3 d8b6 d2d6 a5c3 f3d2 c3d2 e1d2 b6d4 f1d3 d4e5 a1e1 e5d6 a3d6 b7b6 e1e3 c8b7 h1e1 e8c8 d2c3 h8e8 f2f3 f7f6 h2h4 e6e5 f3f4 e8e6 f4e5 f6e5 d6e5 c6e5 e3e5 e6e5 e1e5 d8f8 g2g4 f8f3 c3d4 f3g3 e5e8 c8c7 e8e7 g3g4 d4c3 g4g3 e7h7 g3h3 c3d4 g6g5 h4h5 g5g4 d3g6 g4g3 g6f5 b7c6 f5h3 g3g2 h3g2 c6g2 h7g7 g2f1 h5h6,white
597,AcNtcSS4,cn8,1699,matei_popescu1510,1690,B13,e2e4 c7c6 g1f3 d7d5 e4d5 c6d5 d2d4 b8c6 f1b5 c8g4 b1c3 g8f6 c1g5 e7e6 d1d2 g4f3 g2f3 f8e7 e1c1 a7a6 b5a4 b7b5 c3b5 a6b5 a4b5 d8b6 d2c3 b6b5 a2a3 b5c4 c3c4 d5c4 c2c3 f6d5 g5e7 e8e7 h1g1 g7g6 d1e1 h7h5 f3f4 d5f4 e1e4 f4d5 g1e1 a8b8 f2f4 b8b3 c1c2 h8b8 e1b1 e7f6 h2h4 f6g7,black
598,ACVof5NO,matei_popescu1510,1875,nastya6163,1828,D08,d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6 h2h3 g8e7 a2a3 e7g6 c1g5 d8d7 e2e3 c6e5 f3e5 g6e5 e3d4 e5c6 g5e3 c6a5 b2b4 a5c6 b1c3 g7g6 d4d5 c6e5 f2f4 e5c4 f1c4 f8g7 e3d4 e8g8 e1g1 c7c6 d4g7 g8g7 d5c6 d7c6 d1d4 g7g8 c4b3 c8f5 a1c1 a8d8 c3d5 c6a6 d5e7,white
599,AcxnfG9I,matei_popescu1510,1703,incir_lokumu,1646,A81,d2d4 f7f5 g2g3 g8f6 f1g2 c7c6 g1h3 d7d5 e1g1 e7e6 c2c4 f8d6 c1f4 e8g8 b1c3 b7b6 f1e1 a7a5 f2f3 c8a6 c4d5 e6d5 d1d2 f8e8 h3f2 f6h5 f4d6 d8d6 e2e4 d5e4 f3e4 f5e4 f2e4 d6g6 e4g5 b8d7 g2e4 g6d6 e4h7 g8h8 g5f7 h8h7 f7d6,white
